Transaction_ID,Date,Time,Customer_Name,Mobile_Brand,Model,Price,Quantity,Payment_Method,Salesperson_Name,Store_Location,Warranty_Years,Accessories_Purchased,Customer_Feedback,Discount_Applied
605,2024-03-10,10:17:00,Bob White,OnePlus,Nord CE 3 Lite,967.68,2,Card,David Lee,Uptown,1,Screen Protector,4,147.48
606,2024-11-28,09:42:00,Bob White,Samsung,Galaxy A14,1127.86,1,Card,David Lee,Midtown,2,Screen Protector,5,31.09
607,2024-12-20,13:46:00,John Doe,Oppo,Reno 10,422.79,1,Card,Alice Smith,Uptown,3,None,5,109.58
608,2024-07-23,17:48:00,John Doe,Oppo,Reno 10,537.64,3,Cash,Emma Brown,Midtown,2,Screen Protector,3,58.43
609,2024-10-28,19:47:00,John Doe,OnePlus,Nord CE 3 Lite,535.61,1,Online,Claire Williams,Uptown,2,None,1,140.19
610,2024-05-21,20:24:00,Bob White,Samsung,Galaxy A14,856.05,3,Card,Alice Smith,Downtown,1,Headphones,1,129.09
611,2024-12-15,09:22:00,Sarah Black,Vivo,Y200,824.46,1,Card,Bob Johnson,Midtown,1,None,2,66.82
612,2024-06-06,17:33:00,Bob White,Vivo,X100 Pro,521.97,3,Card,Claire Williams,Midtown,1,Screen Protector,4,98.9
613,2024-04-26,13:55:00,Bob White,Samsung,Galaxy Z Fold 5,923.09,1,Cash,Emma Brown,Midtown,2,Headphones,4,172.67
614,2024-11-23,14:51:00,Jane Smith,Apple,iPhone 15 Pro,431.81,1,Cash,David Lee,Uptown,1,None,5,38.66
615,2024-04-20,20:28:00,Jane Smith,Xiaomi,Redmi Note 13,814.74,3,Cash,David Lee,Uptown,3,Headphones,2,102.05
616,2024-07-17,12:42:00,Alice Green,Oppo,Find X6 Pro,388.43,2,Online,Alice Smith,Uptown,1,Charger,2,186.78
617,2024-07-07,14:31:00,John Doe,Samsung,Galaxy A14,570.05,3,Card,Emma Brown,Uptown,1,None,2,122.17
618,2024-11-12,15:17:00,Bob White,Oppo,Reno 10,629.51,2,Cash,Alice Smith,Uptown,3,Charger,5,63.01
619,2024-03-27,12:48:00,John Doe,Apple,iPhone 14,408.69,1,Cash,David Lee,Downtown,2,Screen Protector,4,159.49
620,2024-03-11,20:16:00,Mike Brown,Xiaomi,Mi 13 Ultra,771.34,2,Online,Alice Smith,Downtown,3,Headphones,5,55.78
621,2024-02-13,20:18:00,Alice Green,Apple,iPhone SE 2024,473.33,2,Card,Claire Williams,Uptown,3,Screen Protector,3,43.96
622,2024-07-04,20:34:00,John Doe,OnePlus,Nord CE 3 Lite,1341.07,2,Card,David Lee,Uptown,3,Screen Protector,1,190.69
623,2024-12-05,10:15:00,Jane Smith,Samsung,Galaxy Z Fold 5,937.26,1,Online,Claire Williams,Uptown,3,Headphones,5,179.37
624,2024-05-28,18:39:00,Jane Smith,OnePlus,OnePlus 11,250.52,1,Online,Alice Smith,Midtown,1,Screen Protector,4,21.45
625,2024-07-09,12:05:00,Bob White,OnePlus,OnePlus 11,848.3,2,Card,Claire Williams,Suburban,3,Screen Protector,3,77.74
626,2024-09-27,09:51:00,Mike Brown,Oppo,A78,1466.46,1,Online,Alice Smith,Suburban,2,Screen Protector,5,193.98
627,2024-02-03,12:44:00,John Doe,Xiaomi,Mi 13 Ultra,598.43,2,Online,David Lee,Midtown,3,Headphones,1,13.16
628,2024-09-14,11:10:00,Jane Smith,Samsung,Galaxy A14,207.96,1,Card,David Lee,Suburban,3,None,2,188.84
629,2024-04-09,18:22:00,John Doe,Apple,iPhone 14,1326.55,1,Card,Bob Johnson,Uptown,1,Screen Protector,3,58.44
630,2024-10-07,20:41:00,Bob White,Oppo,A78,454.5,2,Online,Claire Williams,Uptown,2,None,2,60.73
631,2024-05-29,17:09:00,Jane Smith,OnePlus,Nord CE 3 Lite,828.07,1,Online,Alice Smith,Suburban,1,Charger,2,181.03
632,2024-05-27,11:40:00,Mike Brown,OnePlus,OnePlus Ace,1488.79,1,Cash,David Lee,Midtown,1,Headphones,5,148.47
633,2024-11-21,10:46:00,Jane Smith,Xiaomi,Poco X5 Pro,228.81,1,Online,Claire Williams,Midtown,3,Screen Protector,2,53.92
634,2024-07-24,17:59:00,Sarah Black,Vivo,Y200,1458.28,3,Online,Bob Johnson,Suburban,1,Headphones,5,73.9
635,2024-01-30,11:09:00,Sarah Black,OnePlus,OnePlus Ace,945.58,1,Online,Bob Johnson,Suburban,1,Screen Protector,5,18.02
636,2024-10-22,19:45:00,John Doe,Apple,iPhone SE 2024,955.25,2,Online,Alice Smith,Downtown,3,None,5,163.51
637,2024-09-29,15:28:00,Alice Green,Oppo,Find X6 Pro,745.36,2,Online,Emma Brown,Midtown,1,Screen Protector,1,177.52
638,2024-03-24,13:32:00,Alice Green,Vivo,X100 Pro,624.06,3,Cash,Claire Williams,Suburban,1,None,5,192.68
639,2024-10-16,16:38:00,Alice Green,OnePlus,OnePlus 11,491.69,3,Cash,Alice Smith,Midtown,2,None,4,81.74
640,2024-10-05,12:58:00,Jane Smith,Oppo,A78,1279.72,2,Card,Alice Smith,Uptown,2,Screen Protector,3,137.84
641,2024-08-02,17:09:00,Bob White,Oppo,A78,1111.31,2,Cash,Emma Brown,Midtown,1,None,4,194.14
642,2024-08-22,14:49:00,Alice Green,Vivo,Y200,621.47,1,Online,Claire Williams,Suburban,1,Screen Protector,4,177.76
643,2024-08-12,09:09:00,Sarah Black,Vivo,X100 Pro,1253.19,2,Cash,David Lee,Downtown,2,Headphones,5,78.67
644,2024-05-05,15:24:00,Bob White,Samsung,Galaxy S23,584.62,1,Cash,Claire Williams,Suburban,3,None,4,173.8
645,2024-08-09,11:45:00,Mike Brown,Samsung,Galaxy S23,541.17,1,Online,David Lee,Midtown,2,None,4,152.09
646,2024-11-07,16:20:00,Jane Smith,OnePlus,OnePlus 11,617.35,2,Cash,Emma Brown,Midtown,3,Headphones,2,134.75
647,2024-03-05,19:18:00,Alice Green,Samsung,Galaxy S23,332.48,1,Cash,David Lee,Uptown,3,Screen Protector,3,47.66
648,2024-06-23,20:51:00,Sarah Black,Samsung,Galaxy Z Fold 5,1471.1,3,Online,Claire Williams,Suburban,1,None,2,199.99
649,2024-10-31,13:06:00,Bob White,Apple,iPhone 14,861.66,3,Card,Bob Johnson,Downtown,1,Charger,1,56.62
650,2024-01-02,15:33:00,Jane Smith,Apple,iPhone 15 Pro,439.95,2,Online,Claire Williams,Downtown,3,Screen Protector,2,53.64
651,2024-05-21,19:26:00,Jane Smith,Apple,iPhone 14,668.66,1,Cash,Bob Johnson,Uptown,3,Headphones,1,182.64
652,2024-05-12,16:58:00,John Doe,Apple,iPhone 15 Pro,1151.78,3,Cash,Bob Johnson,Downtown,3,Headphones,3,117.43
653,2024-11-13,10:02:00,Alice Green,OnePlus,Nord CE 3 Lite,509.74,2,Card,Claire Williams,Suburban,2,Screen Protector,3,83.18
654,2024-11-16,10:56:00,Sarah Black,OnePlus,Nord CE 3 Lite,340.07,1,Cash,Claire Williams,Suburban,3,Screen Protector,5,79.0
655,2024-08-09,11:34:00,Bob White,Xiaomi,Mi 13 Ultra,1227.29,3,Cash,Claire Williams,Downtown,1,None,3,133.02
656,2024-04-17,12:31:00,John Doe,Xiaomi,Poco X5 Pro,754.53,2,Online,Claire Williams,Uptown,1,Headphones,5,124.87
657,2024-10-22,13:21:00,Jane Smith,Apple,iPhone SE 2024,797.93,1,Cash,Bob Johnson,Downtown,3,Screen Protector,2,44.3
658,2024-04-01,15:48:00,John Doe,Xiaomi,Redmi Note 13,1084.78,2,Card,Emma Brown,Midtown,1,None,5,108.19
659,2024-03-21,10:41:00,Jane Smith,OnePlus,OnePlus Ace,777.01,2,Cash,David Lee,Suburban,3,Headphones,2,195.12
660,2024-12-03,16:54:00,Alice Green,Xiaomi,Redmi Note 13,649.54,1,Online,Emma Brown,Downtown,3,None,4,185.29
661,2024-11-22,16:14:00,Sarah Black,Xiaomi,Redmi Note 13,243.07,1,Cash,David Lee,Uptown,1,Charger,1,107.54
662,2024-08-23,11:55:00,Mike Brown,Vivo,X100 Pro,1123.37,3,Card,Emma Brown,Suburban,3,None,2,137.37
663,2024-08-18,15:59:00,John Doe,Vivo,Y200,814.41,3,Cash,David Lee,Uptown,1,Charger,4,194.28
664,2024-10-22,19:14:00,Alice Green,Apple,iPhone SE 2024,247.58,1,Cash,Claire Williams,Uptown,2,Charger,3,188.29
665,2024-08-13,16:18:00,Sarah Black,Oppo,Reno 10,371.3,3,Online,Bob Johnson,Suburban,1,Screen Protector,1,126.57
666,2024-09-04,13:05:00,Alice Green,Apple,iPhone SE 2024,242.11,2,Card,Bob Johnson,Midtown,3,Screen Protector,3,32.52
667,2024-01-15,18:26:00,Alice Green,Vivo,X100 Pro,889.11,1,Card,Emma Brown,Downtown,2,Screen Protector,5,29.61
668,2024-03-01,17:11:00,Mike Brown,Oppo,Reno 10,1154.63,2,Online,Claire Williams,Downtown,2,Screen Protector,2,39.64
669,2024-02-08,13:56:00,Jane Smith,Oppo,Find X6 Pro,1313.04,2,Card,Emma Brown,Suburban,2,Charger,1,162.77
670,2024-02-24,11:22:00,Bob White,Vivo,Y200,244.93,2,Cash,Claire Williams,Suburban,2,Charger,3,54.6
671,2024-11-03,13:48:00,Bob White,Vivo,V29 Pro,1115.11,2,Online,Claire Williams,Midtown,3,Headphones,4,30.34
672,2024-04-12,19:22:00,Mike Brown,OnePlus,OnePlus 11,297.66,2,Online,Claire Williams,Downtown,1,None,4,112.01
673,2024-05-25,15:30:00,Bob White,Oppo,Reno 10,1253.43,3,Card,Emma Brown,Suburban,1,None,4,96.65
674,2024-12-29,19:54:00,John Doe,Oppo,A78,1278.48,3,Card,Emma Brown,Midtown,3,Charger,4,37.33
675,2024-08-25,14:49:00,Mike Brown,Samsung,Galaxy A14,1214.75,3,Card,Claire Williams,Downtown,3,None,5,93.78
676,2024-01-25,12:24:00,Sarah Black,OnePlus,OnePlus 11,978.39,2,Card,Alice Smith,Uptown,2,None,3,100.4
677,2024-10-27,15:40:00,Alice Green,Xiaomi,Poco X5 Pro,756.67,2,Cash,Claire Williams,Downtown,1,Charger,2,74.95
678,2024-07-02,10:55:00,Bob White,Samsung,Galaxy Z Fold 5,1425.92,1,Online,Claire Williams,Suburban,2,Charger,5,25.7
679,2024-10-13,14:52:00,Sarah Black,Apple,iPhone 14,1401.11,3,Cash,David Lee,Suburban,2,Headphones,5,170.97
680,2024-12-07,10:09:00,Sarah Black,OnePlus,OnePlus Ace,1470.57,2,Online,Alice Smith,Suburban,3,Charger,2,22.56
681,2024-03-21,14:14:00,Alice Green,OnePlus,Nord CE 3 Lite,1381.81,3,Online,Emma Brown,Uptown,1,Headphones,5,70.25
682,2024-06-09,11:58:00,Sarah Black,OnePlus,OnePlus 11,470.19,1,Cash,Bob Johnson,Midtown,1,None,5,172.33
683,2024-12-30,14:16:00,Mike Brown,Apple,iPhone 14,1321.87,1,Card,Claire Williams,Suburban,1,Screen Protector,1,138.82
684,2024-12-03,12:03:00,Alice Green,Vivo,V29 Pro,571.44,1,Online,Emma Brown,Downtown,3,Screen Protector,1,54.66
685,2024-12-15,18:54:00,Sarah Black,Apple,iPhone 15 Pro,286.24,3,Cash,Emma Brown,Downtown,2,None,5,194.3
686,2024-12-06,20:42:00,Mike Brown,OnePlus,OnePlus Ace,772.04,2,Card,Emma Brown,Uptown,2,None,5,139.45
687,2024-05-12,14:36:00,Jane Smith,OnePlus,Nord CE 3 Lite,1469.5,3,Card,Emma Brown,Downtown,1,Charger,4,199.49
688,2024-03-02,13:44:00,Bob White,Vivo,V29 Pro,1009.69,1,Online,David Lee,Uptown,1,None,3,54.38
689,2024-01-13,13:05:00,John Doe,Xiaomi,Poco X5 Pro,874.09,1,Cash,Bob Johnson,Uptown,3,Headphones,2,106.06
690,2024-07-06,18:54:00,John Doe,Oppo,Find X6 Pro,339.55,1,Online,Alice Smith,Midtown,1,Screen Protector,2,114.34
691,2024-01-02,15:43:00,Bob White,Vivo,V29 Pro,1025.59,2,Card,David Lee,Downtown,1,Screen Protector,2,2.4
692,2024-10-08,10:17:00,Bob White,Apple,iPhone SE 2024,458.2,1,Cash,Bob Johnson,Uptown,3,Headphones,1,64.19
693,2024-08-15,14:22:00,John Doe,Samsung,Galaxy S23,684.53,3,Cash,Emma Brown,Uptown,3,Screen Protector,3,13.76
694,2024-03-25,11:13:00,Alice Green,Apple,iPhone 14,403.42,3,Cash,Alice Smith,Uptown,3,Charger,1,190.6
695,2024-03-02,13:13:00,Mike Brown,Xiaomi,Redmi Note 13,745.86,1,Cash,Alice Smith,Uptown,3,None,3,18.11
696,2024-09-28,18:51:00,Mike Brown,OnePlus,Nord CE 3 Lite,937.84,3,Card,Bob Johnson,Suburban,1,Charger,1,18.25
697,2024-09-04,11:02:00,Bob White,Samsung,Galaxy Z Fold 5,627.27,3,Online,Bob Johnson,Downtown,2,Charger,5,147.63
698,2024-10-27,19:38:00,Mike Brown,Apple,iPhone 15 Pro,1144.53,2,Cash,Claire Williams,Midtown,2,Screen Protector,3,11.07
699,2024-03-31,19:07:00,Sarah Black,OnePlus,OnePlus Ace,906.26,3,Online,David Lee,Uptown,2,Charger,1,183.94
700,2024-02-07,14:11:00,Alice Green,Vivo,Y200,433.86,2,Online,David Lee,Midtown,1,None,3,179.73
701,2024-05-01,09:40:00,Bob White,Xiaomi,Mi 13 Ultra,986.71,1,Cash,Bob Johnson,Suburban,2,None,2,195.28
702,2024-05-28,12:52:00,Jane Smith,Vivo,V29 Pro,325.88,3,Card,Bob Johnson,Suburban,3,Charger,2,48.77
703,2024-04-26,09:54:00,John Doe,Vivo,V29 Pro,465.22,2,Online,Claire Williams,Uptown,2,None,1,83.34
704,2024-07-12,19:15:00,John Doe,Apple,iPhone SE 2024,512.22,1,Online,David Lee,Uptown,1,Screen Protector,3,163.27
705,2024-10-23,17:42:00,Jane Smith,Samsung,Galaxy S23,669.12,3,Online,David Lee,Uptown,3,None,2,12.96
706,2024-05-01,12:46:00,Sarah Black,Oppo,Reno 10,266.78,1,Card,Emma Brown,Downtown,2,Headphones,2,47.02
707,2024-01-07,13:57:00,Sarah Black,Samsung,Galaxy A14,1326.89,2,Card,Alice Smith,Suburban,2,Headphones,5,133.05
708,2024-01-01,09:40:00,Jane Smith,Oppo,A78,394.6,1,Cash,Alice Smith,Suburban,1,Charger,5,114.57
709,2024-09-12,10:58:00,Sarah Black,OnePlus,Nord CE 3 Lite,1131.58,1,Cash,Bob Johnson,Downtown,3,Charger,5,78.61
710,2024-04-12,09:20:00,Alice Green,Oppo,Reno 10,999.89,3,Card,Alice Smith,Midtown,2,Screen Protector,2,140.18
711,2024-07-12,14:38:00,Sarah Black,Oppo,Find X6 Pro,1255.87,2,Cash,Bob Johnson,Midtown,3,Screen Protector,1,94.61
712,2024-08-09,13:19:00,John Doe,Vivo,Y200,215.29,3,Card,Bob Johnson,Suburban,1,Screen Protector,4,106.03
713,2024-06-07,16:33:00,Bob White,Apple,iPhone SE 2024,1073.13,3,Card,David Lee,Midtown,2,Screen Protector,4,182.44
714,2024-01-30,12:21:00,Mike Brown,Samsung,Galaxy Z Fold 5,933.27,3,Online,David Lee,Downtown,1,Headphones,1,127.09
715,2024-07-09,18:46:00,Alice Green,Apple,iPhone 14,584.67,2,Cash,Emma Brown,Uptown,3,Charger,1,44.09
716,2024-09-10,09:22:00,Bob White,Apple,iPhone 14,996.54,3,Card,Claire Williams,Midtown,3,None,4,64.92
717,2024-08-20,10:38:00,Bob White,Oppo,Find X6 Pro,911.47,2,Online,Alice Smith,Suburban,2,None,2,7.33
718,2024-08-03,16:16:00,Sarah Black,Xiaomi,Mi 13 Ultra,355.15,3,Card,David Lee,Midtown,2,Screen Protector,4,135.54
719,2024-02-20,18:44:00,Jane Smith,Oppo,A78,613.82,3,Cash,Claire Williams,Uptown,3,Screen Protector,1,82.77
720,2024-05-29,18:51:00,Jane Smith,Samsung,Galaxy Z Fold 5,548.54,1,Online,Emma Brown,Suburban,1,None,4,46.87
721,2024-04-03,20:37:00,Bob White,Samsung,Galaxy A14,582.31,2,Cash,David Lee,Midtown,1,Charger,3,181.77
722,2024-01-24,19:02:00,John Doe,Samsung,Galaxy S23,268.21,3,Online,Emma Brown,Uptown,3,Headphones,2,178.53
723,2024-01-21,16:04:00,Bob White,Apple,iPhone SE 2024,295.24,3,Online,Claire Williams,Downtown,3,None,3,70.57
724,2024-05-31,17:44:00,John Doe,Apple,iPhone 14,503.17,1,Online,Emma Brown,Downtown,2,None,3,193.07
725,2024-01-15,15:10:00,John Doe,Vivo,X100 Pro,991.39,2,Card,Bob Johnson,Suburban,1,Screen Protector,5,119.22
726,2024-04-12,10:03:00,Alice Green,Vivo,V29 Pro,946.4,1,Online,David Lee,Suburban,1,None,1,139.18
727,2024-10-28,18:57:00,Sarah Black,Oppo,A78,580.69,2,Card,Alice Smith,Midtown,3,None,5,116.17
728,2024-08-09,10:08:00,Sarah Black,Xiaomi,Poco X5 Pro,754.53,3,Cash,Emma Brown,Downtown,2,None,1,96.36
729,2024-01-14,13:03:00,Bob White,Xiaomi,Poco X5 Pro,504.14,2,Card,Alice Smith,Suburban,1,Charger,4,187.17
730,2024-02-25,18:35:00,Alice Green,Apple,iPhone SE 2024,959.37,3,Online,Claire Williams,Downtown,2,Charger,2,30.45
731,2024-09-28,15:00:00,Bob White,Vivo,V29 Pro,243.08,2,Online,Bob Johnson,Downtown,3,Headphones,3,116.99
732,2024-03-22,15:21:00,Bob White,Xiaomi,Redmi Note 13,1199.12,2,Cash,Claire Williams,Uptown,3,Headphones,2,59.75
733,2024-03-02,15:37:00,Bob White,Samsung,Galaxy A14,234.76,1,Card,Bob Johnson,Downtown,1,Charger,2,50.06
734,2024-12-23,16:06:00,Jane Smith,Vivo,X100 Pro,1166.26,2,Card,Alice Smith,Downtown,3,Headphones,5,77.57
735,2024-12-16,12:03:00,Jane Smith,Samsung,Galaxy S23,882.38,3,Online,David Lee,Midtown,1,Charger,2,91.28
736,2024-12-25,12:01:00,Jane Smith,Xiaomi,Poco X5 Pro,1196.26,3,Online,Emma Brown,Downtown,2,Headphones,1,181.68
737,2024-01-20,16:42:00,Alice Green,Vivo,X100 Pro,1132.76,1,Online,Claire Williams,Uptown,1,Charger,1,164.59
738,2024-03-27,11:32:00,Alice Green,Vivo,Y200,1211.14,3,Card,Claire Williams,Downtown,2,None,2,47.24
739,2024-06-04,12:17:00,John Doe,Oppo,Find X6 Pro,1288.78,2,Cash,Claire Williams,Midtown,3,Screen Protector,4,118.04
740,2024-11-06,19:31:00,John Doe,OnePlus,OnePlus 11,1074.45,3,Card,Emma Brown,Downtown,1,None,3,84.06
741,2024-02-04,20:14:00,Bob White,OnePlus,Nord CE 3 Lite,1183.48,2,Online,David Lee,Suburban,3,None,2,94.27
742,2024-06-16,10:58:00,Mike Brown,OnePlus,OnePlus 11,1004.15,1,Card,David Lee,Downtown,1,Charger,2,7.87
743,2024-09-04,12:04:00,Mike Brown,Vivo,X100 Pro,728.93,2,Card,Emma Brown,Uptown,1,Charger,4,131.78
744,2024-11-05,20:11:00,Alice Green,Vivo,X100 Pro,1253.43,3,Cash,Claire Williams,Midtown,2,Screen Protector,3,82.59
745,2024-08-28,15:09:00,Sarah Black,Xiaomi,Redmi Note 13,1311.32,2,Online,David Lee,Downtown,1,Charger,2,159.94
746,2024-01-02,20:24:00,Alice Green,Samsung,Galaxy A14,338.98,3,Cash,Emma Brown,Downtown,2,Charger,5,29.2
747,2024-10-19,17:43:00,Alice Green,Apple,iPhone 15 Pro,566.51,3,Online,Emma Brown,Downtown,3,Charger,4,196.12
748,2024-07-17,16:32:00,John Doe,Oppo,Reno 10,1420.84,3,Online,Emma Brown,Midtown,3,Charger,3,12.77
749,2024-08-04,09:03:00,John Doe,Vivo,V29 Pro,500.37,3,Cash,Claire Williams,Downtown,2,None,1,155.12
750,2024-01-16,13:50:00,Mike Brown,Oppo,Find X6 Pro,693.34,2,Card,Emma Brown,Midtown,3,Headphones,5,0.35
751,2024-02-16,09:03:00,Bob White,Xiaomi,Mi 13 Ultra,351.56,3,Online,Bob Johnson,Suburban,2,None,4,192.1
752,2024-07-25,18:45:00,Bob White,Apple,iPhone 14,1294.74,1,Cash,Alice Smith,Uptown,1,Headphones,4,132.97
753,2024-04-11,17:32:00,Sarah Black,OnePlus,Nord CE 3 Lite,610.47,3,Card,Bob Johnson,Downtown,1,Screen Protector,3,144.01
754,2024-09-01,13:42:00,Mike Brown,OnePlus,Nord CE 3 Lite,1071.34,1,Card,Claire Williams,Uptown,2,None,3,181.99
755,2024-02-25,14:44:00,John Doe,Vivo,X100 Pro,1338.19,2,Online,Alice Smith,Downtown,3,Charger,2,28.91
756,2024-01-15,15:48:00,Alice Green,Xiaomi,Redmi Note 13,210.8,3,Online,Bob Johnson,Downtown,3,None,2,72.78
757,2024-11-29,09:43:00,Bob White,Oppo,Reno 10,844.89,3,Card,David Lee,Uptown,1,Headphones,1,106.68
758,2024-04-18,17:12:00,Sarah Black,Apple,iPhone SE 2024,947.26,3,Online,David Lee,Downtown,3,Charger,3,172.27
759,2024-06-07,13:11:00,Jane Smith,Xiaomi,Redmi Note 13,380.78,3,Cash,Claire Williams,Suburban,1,None,2,37.78
760,2024-05-05,17:15:00,Mike Brown,Samsung,Galaxy S23,1147.95,2,Online,David Lee,Uptown,1,None,4,62.72
761,2024-06-21,13:08:00,John Doe,Apple,iPhone 14,667.4,1,Card,David Lee,Uptown,1,None,4,111.67
762,2024-08-10,14:08:00,Jane Smith,Oppo,Find X6 Pro,1360.77,1,Card,Bob Johnson,Midtown,2,None,5,83.89
763,2024-04-06,15:30:00,Sarah Black,Apple,iPhone SE 2024,1251.97,2,Online,Bob Johnson,Suburban,1,None,1,56.94
764,2024-06-04,15:43:00,John Doe,Samsung,Galaxy A14,1297.23,2,Card,Bob Johnson,Suburban,3,Charger,5,75.93
765,2024-09-20,19:59:00,Bob White,Vivo,V29 Pro,457.67,1,Cash,Claire Williams,Uptown,1,Headphones,4,119.09
766,2024-10-28,10:21:00,Bob White,OnePlus,Nord CE 3 Lite,405.5,2,Card,Bob Johnson,Suburban,1,Headphones,3,62.09
767,2024-03-05,20:22:00,Mike Brown,Apple,iPhone 14,1306.28,2,Cash,Alice Smith,Downtown,2,Charger,1,28.47
768,2024-07-14,15:48:00,John Doe,Apple,iPhone 14,1487.87,2,Online,David Lee,Uptown,1,None,2,184.89
769,2024-06-15,10:31:00,Bob White,OnePlus,OnePlus Ace,418.73,1,Online,Alice Smith,Suburban,2,None,3,159.4
770,2024-08-12,11:42:00,Mike Brown,OnePlus,OnePlus Ace,1447.21,2,Online,Emma Brown,Uptown,3,Headphones,2,49.75
771,2024-02-03,19:06:00,Alice Green,Samsung,Galaxy Z Fold 5,1223.43,3,Card,Bob Johnson,Downtown,1,Headphones,4,181.19
772,2024-12-23,17:52:00,Sarah Black,Xiaomi,Redmi Note 13,624.46,1,Online,Alice Smith,Midtown,3,Headphones,3,195.06
773,2024-03-25,15:45:00,John Doe,Vivo,Y200,817.05,2,Card,Alice Smith,Downtown,1,Headphones,5,156.79
774,2024-10-11,12:40:00,Sarah Black,Vivo,V29 Pro,909.35,2,Online,Emma Brown,Downtown,1,Headphones,3,197.85
775,2024-12-04,11:55:00,Mike Brown,OnePlus,OnePlus Ace,1426.64,1,Online,David Lee,Suburban,3,Charger,2,30.67
776,2024-09-14,11:26:00,Mike Brown,Vivo,V29 Pro,652.74,2,Online,David Lee,Uptown,1,None,2,143.31
777,2024-01-06,19:43:00,Alice Green,Xiaomi,Mi 13 Ultra,990.25,3,Online,Claire Williams,Suburban,3,Charger,4,1.51
778,2024-03-13,18:16:00,John Doe,OnePlus,OnePlus Ace,1495.17,3,Card,David Lee,Downtown,1,Headphones,4,99.43
779,2024-04-22,17:11:00,Alice Green,Apple,iPhone SE 2024,1410.32,3,Card,Emma Brown,Suburban,1,Screen Protector,4,102.54
780,2024-05-28,15:49:00,Alice Green,Xiaomi,Redmi Note 13,1407.87,3,Online,Bob Johnson,Downtown,3,Headphones,1,82.4
781,2024-02-26,11:31:00,Sarah Black,Samsung,Galaxy Z Fold 5,781.78,1,Card,Alice Smith,Uptown,2,Screen Protector,2,41.57
782,2024-08-16,17:41:00,Bob White,Apple,iPhone 15 Pro,983.58,1,Card,Alice Smith,Downtown,2,None,5,30.09
783,2024-02-02,16:30:00,Alice Green,Vivo,V29 Pro,1135.72,1,Cash,Claire Williams,Downtown,2,Headphones,4,183.43
784,2024-08-09,16:41:00,Mike Brown,Vivo,Y200,1357.09,2,Online,David Lee,Suburban,2,Headphones,1,184.76
785,2024-07-06,12:32:00,Mike Brown,Vivo,Y200,854.01,2,Online,Alice Smith,Midtown,1,None,5,58.95
786,2024-03-21,16:37:00,Alice Green,Apple,iPhone 14,1441.73,3,Online,Claire Williams,Uptown,1,Screen Protector,1,27.03
787,2024-04-10,13:56:00,Mike Brown,Oppo,Find X6 Pro,1444.23,3,Online,Bob Johnson,Midtown,2,None,1,6.53
788,2024-01-06,11:20:00,Jane Smith,Apple,iPhone 15 Pro,802.52,1,Online,Alice Smith,Downtown,3,None,4,10.44
789,2024-09-24,17:22:00,Sarah Black,Samsung,Galaxy Z Fold 5,1391.17,2,Online,Claire Williams,Midtown,2,Screen Protector,5,28.05
790,2024-10-03,11:43:00,Bob White,Apple,iPhone 14,744.2,3,Cash,Alice Smith,Uptown,1,Charger,3,99.11
791,2024-01-12,17:38:00,Mike Brown,OnePlus,OnePlus Ace,829.12,1,Card,Emma Brown,Suburban,1,None,5,100.55
792,2024-08-07,10:07:00,Alice Green,Xiaomi,Redmi Note 13,1197.52,2,Online,Claire Williams,Downtown,3,Headphones,3,34.67
793,2024-05-08,17:15:00,Alice Green,Apple,iPhone 14,439.83,3,Online,Emma Brown,Suburban,3,None,5,137.78
794,2024-01-17,09:11:00,Jane Smith,Oppo,Find X6 Pro,1231.55,1,Cash,Alice Smith,Uptown,3,Screen Protector,1,81.6
795,2024-12-06,09:17:00,Bob White,Apple,iPhone 15 Pro,1260.65,1,Card,Emma Brown,Midtown,1,Charger,3,199.39
796,2024-11-29,19:21:00,Alice Green,Vivo,Y200,330.08,1,Card,Claire Williams,Downtown,2,Screen Protector,2,179.87
797,2024-12-03,14:20:00,Sarah Black,Vivo,Y200,1422.9,3,Cash,David Lee,Suburban,3,Headphones,3,57.92
798,2024-02-27,15:47:00,Bob White,Oppo,A78,887.86,2,Cash,Bob Johnson,Suburban,3,Headphones,3,18.67
799,2024-03-13,14:52:00,Sarah Black,Apple,iPhone 15 Pro,1442.9,3,Online,Alice Smith,Uptown,3,None,3,70.19
800,2024-12-05,20:27:00,Mike Brown,Oppo,A78,404.13,2,Cash,David Lee,Downtown,3,Headphones,3,64.17
801,2024-06-20,11:43:00,Jane Smith,Xiaomi,Redmi Note 13,566.73,2,Cash,Alice Smith,Downtown,3,Charger,5,127.81
802,2024-01-16,13:49:00,Alice Green,Samsung,Galaxy Z Fold 5,709.74,1,Cash,Claire Williams,Suburban,3,None,2,147.12
803,2024-07-07,16:29:00,Alice Green,Oppo,A78,1206.7,2,Cash,Claire Williams,Uptown,1,Screen Protector,2,87.23
804,2024-09-14,11:13:00,Jane Smith,OnePlus,OnePlus 11,678.54,2,Online,Claire Williams,Suburban,2,None,3,6.88
805,2024-08-01,18:18:00,John Doe,Samsung,Galaxy Z Fold 5,1439.93,2,Cash,Emma Brown,Suburban,3,Screen Protector,5,19.83
806,2024-02-23,12:39:00,John Doe,Xiaomi,Mi 13 Ultra,347.83,2,Online,Emma Brown,Downtown,2,Screen Protector,3,147.88
807,2024-02-23,09:52:00,Sarah Black,Samsung,Galaxy A14,1021.33,1,Online,Bob Johnson,Suburban,3,None,1,79.65
